GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
623,1930.63,4629.72,5562.24,588.05,302.48,-56.07,-4064.33,-39242.54,1799.35,27179.89,-9453.46,264.49,-1370.57,-9188.97,-10559.54
625,1906.15,4663.61,5561.97,594.54,313.87,-8.4,-4145.98,-39014.04,1820.23,27096.27,-9600.62,266.07,-1211.78,-9334.55,-10546.33
627,1938.72,4786.84,5527.13,594.95,330.31,-30.52,-4112.27,-39419.36,1807.76,27183.79,-9339.78,265.01,-1392.65,-9074.77,-10467.42
629,1910.81,4668.94,5557.59,610.5,313.59,-56.51,-4097.5,-39620.14,1819.78,27305.82,-9197.03,262.61,-1587.12,-8934.41,-10521.53
631,1859.11,4576.93,5573.06,580.82,303.84,-58.64,-4119.4,-39397.65,1820.76,27258.0,-9389.67,263.84,-1603.17,-9125.84,-10729.01
633,1899.59,4625.05,5562.17,565.58,322.43,-60.99,-4097.17,-39469.68,1781.74,27130.05,-9254.45,261.2,-1741.22,-8993.25,-10734.46
635,1993.87,4707.43,5574.72,600.66,310.72,-9.93,-4170.37,-39259.37,1804.29,27229.68,-9462.74,256.53,-1218.29,-9206.21,-10424.5
637,1911.6,4810.99,5570.51,596.45,324.22,-10.71,-4048.49,-39495.93,1811.69,27333.22,-9359.32,262.4,-1196.45,-9096.92,-10293.37
639,1922.85,4633.51,5572.27,588.86,279.13,-43.25,-4097.61,-39273.69,1817.69,27173.69,-9417.4,261.64,-1426.54,-9155.75,-10582.29
641,1929.68,4612.23,5593.58,595.39,322.0,-31.91,-4071.77,-39349.53,1813.9,27279.02,-9480.89,266.03,-1307.4,-9214.86,-10522.26
643,1870.15,4631.67,5551.34,579.23,298.62,-38.57,-4099.22,-39515.8,1781.39,27164.32,-9247.18,262.15,-1776.88,-8985.03,-10761.91
645,1950.97,4590.07,5577.82,594.38,305.3,-24.51,-4081.03,-39559.4,1817.91,27186.69,-9228.52,258.31,-1641.81,-8970.2,-10612.01
647,1938.24,4671.72,5571.0,590.02,329.4,-18.08,-4130.9,-39376.97,1795.18,27227.5,-9446.19,262.14,-1402.89,-9184.05,-10586.94
649,1927.06,4679.84,5570.43,576.09,307.14,-12.51,-4084.1,-39731.77,1784.45,27215.88,-9099.9,260.75,-1767.5,-8839.15,-10606.65
651,2010.65,4751.8,5603.42,590.24,310.27,-17.38,-4170.1,-39307.51,1793.91,27128.96,-9397.99,262.33,-1305.75,-9135.66,-10441.41
653,1908.02,4610.0,5570.12,571.3,313.04,-49.67,-4113.77,-39460.28,1815.31,27115.74,-9313.74,260.52,-1720.19,-9053.22,-10773.41
655,1913.01,4620.98,5575.69,583.86,337.71,-74.85,-4087.21,-39519.7,1817.7,27096.3,-9229.76,259.99,-1736.51,-8969.77,-10706.28
657,1966.59,4670.48,5572.57,598.35,335.02,-45.44,-4022.3,-39533.32,1807.21,27220.58,-9346.99,263.66,-1430.26,-9083.33,-10513.59
659,1954.87,4660.79,5564.72,584.39,316.55,-52.32,-4074.97,-39850.07,1852.89,27296.5,-9051.17,261.56,-1746.64,-8789.61,-10536.25
661,1982.65,4685.29,5568.48,582.05,296.91,-30.5,-4096.47,-39685.54,1810.02,27115.15,-9082.75,259.54,-1771.96,-8823.21,-10595.17
663,1937.39,4692.51,5548.76,589.49,310.85,-14.13,-4094.92,-39563.45,1822.08,27135.12,-9216.32,260.27,-1636.31,-8956.06,-10592.37
665,1904.62,4613.27,5590.34,572.82,326.64,-28.95,-4049.07,-39548.99,1783.06,27100.62,-9205.9,264.89,-1735.63,-8941.01,-10676.64
667,1952.79,4726.8,5540.54,602.34,300.29,-54.42,-4062.79,-39406.14,1809.7,27079.18,-9309.02,265.14,-1511.72,-9043.89,-10555.61
669,1995.9,4692.93,5572.81,585.79,317.51,-43.59,-4101.05,-39579.31,1765.95,27085.0,-9119.53,258.47,-1708.07,-8861.06,-10569.13
671,1889.72,4726.23,5610.42,601.9,298.88,-39.07,-4112.14,-39494.38,1827.54,27172.69,-9249.99,260.59,-1518.22,-8989.4,-10507.62
673,1957.29,4691.66,5577.11,574.25,310.12,-56.97,-4078.95,-39517.51,1776.6,27159.0,-9268.86,262.85,-1607.4,-9006.01,-10613.41
675,1975.73,4674.84,5571.95,591.85,321.23,-74.76,-4132.22,-39397.81,1820.51,27161.72,-9353.93,263.17,-1486.98,-9090.76,-10577.73
677,1905.09,4705.88,5554.33,585.37,329.03,-33.25,-4057.95,-39130.15,1825.27,27185.34,-9650.1,266.34,-1131.04,-9383.76,-10514.8
679,1947.54,4777.1,5530.85,599.92,313.05,-11.21,-4089.81,-39270.12,1796.43,27185.16,-9522.12,263.51,-1221.08,-9258.61,-10479.7
681,2001.94,4701.54,5588.27,613.62,320.76,-62.6,-4056.63,-39640.03,1818.35,27230.34,-9229.97,262.03,-1484.45,-8967.93,-10452.38
683,1990.48,4670.6,5536.9,595.97,324.53,-51.03,-4143.8,-39309.2,1775.61,27146.61,-9457.55,258.57,-1463.31,-9198.98,-10662.29
685,1994.02,4727.27,5566.94,608.54,288.67,-33.54,-4073.68,-39623.25,1799.94,27268.99,-9295.88,261.79,-1476.1,-9034.08,-10510.19
687,1980.15,4674.38,5579.37,588.5,313.76,-34.51,-4075.47,-39443.9,1778.68,27228.95,-9390.15,264.39,-1410.08,-9125.76,-10535.84
689,1905.1,4528.74,5559.96,590.42,297.05,-37.25,-4037.1,-39630.01,1806.79,27265.9,-9212.29,260.93,-1750.4,-8951.36,-10701.76
691,1929.08,4619.84,5494.35,587.47,304.26,-54.96,-4077.84,-39548.28,1810.77,27208.95,-9297.27,260.48,-1726.38,-9036.79,-10763.16
693,1966.0,4710.64,5562.82,590.92,311.73,-65.27,-4072.42,-39434.03,1792.1,27260.14,-9390.36,262.74,-1377.38,-9127.62,-10505.0
695,1938.69,4568.66,5592.67,584.55,295.4,-60.47,-4082.9,-39687.27,1808.2,27205.12,-9188.41,260.75,-1837.36,-8927.66,-10765.02
697,1905.25,4614.07,5586.28,563.2,314.72,-81.83,-4090.64,-39388.79,1819.21,27129.82,-9369.83,261.32,-1628.71,-9108.51,-10737.22
699,1953.98,4757.94,5543.99,605.57,320.66,-63.64,-4050.8,-39451.76,1799.69,27158.32,-9308.25,262.87,-1426.05,-9045.37,-10471.42
701,1907.69,4663.13,5619.12,581.66,319.14,-61.55,-4078.92,-39424.25,1803.71,27159.31,-9343.81,260.6,-1510.96,-9083.21,-10594.16
